# Credits to https://github.com/JeffSackmann/tennis_wta
Id,First Name,Last Name,Country
217915,Isabella,Kimberly,INA
217916,Miki,Kobayashi,JPN
217917,Ines,Baccouche,TUN
217918,Sarah,Gray,USA
217919,Caroline,Hammond,USA
217920,Alexia,Rycroft,USA
217921,Yasmine,Rashad,EGY
217922,Christy,Mbadiwe,NGR
217923,Katerina,Bohmova,CZE
217924,Barbara,Rivera Rivera,PUR
217925,Daniella,Arcila,PUR
217926,Carol,Fernandez,PUR
217927,Sofia,Santa Maria,PUR
217928,Lisa,Grosselius,SWE
217929,Esther,Zelaya,HON
217930,Georgina,Campins Schonofer,ESP
217931,Maria Julia,Bernal Penteado De Lima Mendes,BRA
217932,Lizeth Vanessa,Gomez Diaz,COL
217933,Zhi Huan Eva,Chen,TPE
217934,Elizabeth,Golovkin,ISR
217935,Yamit,Vodovoz,ISR
217936,Nikolina,Rimac,CRO
217937,Stefanie,Kastner,GER
217938,Tamara,Alvarado,ARG
217939,Lorena,Hernandez,ARG
217940,Caitlin Paige,Hindmarsh,GBR
217941,Natallia,Vavulina,BLR
217942,Micaela,Hein,USA
217943,Anastasiya,Halaburda,BLR
217944,Eleanor,Lika,FRA
217945,Mawuena,Ankutse,GBR
217946,Yaiza,Franco,ESP
217947,Isabela,Jovanovic,BRA
217948,Fabiana,Mersan,PAR
217949,Kana,Aoki,JPN
217950,Fumi,Kawatoko,JPN
217951,Arisa,Murakami,JPN
217952,Paula,Pastor Mir,ESP
217953,Sanne,Louwers,NED
217954,Luz Maria,Lafranconi,ARG
217955,Maria Del Rosario,Rodriguez Arias,COL
217956,Sanya,Sinha,IND
217957,Kadi,Ilves,EST
217958,Sanae,Guenfoudi,BEL
217959,Yui,Nagasawa,JPN
217960,Tina,Steinmetz,USA
217961,Sandra,Garriga Catala,ESP
217962,Manon Cristina,Peri,USA
217963,Hailey M,Johnson,USA
217964,Tiffany,Tran,USA
217965,Daphne,Friedrichs,GER
217966,Liudmyla,Latysheva,UKR
217967,Eloise,Gournay,FRA
217968,Begum,Dilek,TUR
217969,Sandra,Segura Mandarino,ESP
217970,Laura,Fiala,SUI
217971,Nadine,Pauli,GER
217972,Selina,Scheffer,GER
217973,Tamara,Blum,GER
217974,Sandra,Bendlova,CZE
217975,Beatrice,Kight,GBR
217976,Christie Ann,Hale,GBR
217977,Devan,Mccluskey,USA
217978,Saya,Nishi,JPN
217979,Haruka,Taniguchi,JPN
217980,Laura Silva,De Arruda,BRA
217981,Fernanda,Guilhaume Correa,BRA
217982,Millie,Radovic,SRB
217983,Yana,Mathias,UKR
217984,Courtenay,Middleton,USA
217985,Silvia,Ranocchi,ITA
217986,Tijana,Rotim,CRO
217987,Alena,Gizdic,CRO
217988,Larisa,Bekmetova,UZB
217989,Ganna,Lukianchykova,UKR
217990,Maria,Benkirane,MAR
217991,Christine,Guerrazzi,USA
217992,Sophie,Dunlop,GBR
217993,Alicia,Robinson,GBR
217994,Aina,Hernandez Soler,ESP
217995,Laia,Hernandez Soler,ESP
217996,Marion,Dupuy,FRA
217997,Ji Su,Bae,KOR
217998,Jeong Min,Jeon,KOR
217999,Hande,Yesil,TUR
218000,Maria,Bengtsson,SWE
218001,Alena,Gulyaeva,RUS
218002,Emily,Wolf,USA
218003,Dominika,Zaprazna,SVK
218004,Eleonora,Cecchinato,ITA
218005,Federica,Colmari,ITA
218006,Irene,Martinez Del Olmo,ESP
218007,Mirjam,Zeller,SUI
218008,Grace Lola,Lymer Sullivan,GBR
218009,Carolina,Monteiro Ribeiro De Lima,BRA
218010,Klara,Dohnalova,CZE
218011,Leyla,Erkan,USA
218012,Bianca,Birkenstock,RSA
218013,Jenna,Davidson,RSA
218014,Jodi,Davidson,RSA
218015,Lettica,Venter,RSA
218016,Gemma,Praditngam,GBR
218017,Pichnita,Songsanu,THA
218018,Gornganok,Tiraganok,THA
218019,Saera,Kanda,JPN
218020,Hitomi,Watanabe,JPN
218021,Yuki,Hasegawa,JPN
218022,Aya,Sato,JPN
218023,April,Van Gennip,NED
218024,Suleika,Besser,ITA
218025,Paula Estefania,Diaz Cabrera,VEN
218026,Sofia,Lozano,ARG
218027,Eliana Elizabeth,Pistone,ARG
218028,Hsin Min,Chin,TPE
218029,Ana Carolina Caiuby,Mattos,BRA
218030,Hui Ling,Sun,TPE
218031,Christina,Laskaridou,GRE
218032,Alexis,Dorr,USA
218033,Di Andrea,Galloway,USA
218034,Jandayia,Lubin,USA
218035,Martina,Lombardi,ITA
218036,Alexandra,Avirvarei,ROU
218037,Clara,Hoffman Loza,ESP
218038,Fabienne,Holz,GER
218039,Rafaela Arsenia,Alipranti,GRE
218040,Volha,Barshcheuskaya,BLR
218041,Shruti,Archita,IND
218042,Laura,Gamarra,PAR
218043,Ethel,Kouniavsky,ISR
218044,Jessie Felisia,Pakaya,INA
218045,Dael Alma,Mckenna,AUS
218046,Claire Cynthia,Mulyadi,INA
218047,Meutia,Sabrina,INA
218048,Margarita,Kotok,USA
218049,Ya Ying,Wang,CHN
218050,Drousile,Dzeubou,CMR
218051,Ekaterina,Mitroshina,RUS
218052,Daria,Shakoulina,RUS
218053,Jelena,Stefanovic,AUS
218054,Simina Teodora,Bodea,ROU
218055,Valeria,Cealic,MDA
218056,Olivia,Messineo,USA
218057,Caitlin,Mcgraw,USA
218058,Perrine,Boisset,FRA
218059,Alessia,Cecchini,ITA
218060,Isotta,Mancini,ITA
218061,Chiara,Rinaldi,ITA
218062,Desiree,Jakle,GER
218063,Christina,Oberger,GER
218064,Mara,Benz,GER
218065,Beatrice,Krauss Granate,GER
218066,Milena,Toseva,GER
218067,Kara,Cecil,USA
218068,Paloma,Escobedo,USA
218069,Susie,Witwer,USA
218070,Pia,Ender,GER
218071,Veronika,Mazalova,UZB
218072,Zarina,Yunusalieva,UZB
218073,Anneka,Watts,GBR
218074,Janine,Remler,AUT
218075,Jelena,Dzinic,SRB
218076,Anastasia,Trubich,LAT
218077,Emily,Ottsen,USA
218078,Natalie,Toporowski,CAN
218079,Kinga,Anusiewicz,POL
218080,Katrina,Andrzejevska,LAT
218081,Franziska Louise,Koehler,GER
218082,Julia,Schepp,GER
218083,Sandra,Spadzinski,POL
218084,Martina,Mikulcikova,SVK
218085,Lisa,Ehrensberger,GER
218086,Stella,Di Michele,ITA
218087,Kim Janine,Gefeller,GER
218088,Selina,Jordi,SUI
218089,Abbie,Pahz,USA
218090,Giovanna,Lombardi,BRA
218091,Thais,Nascimento,BRA
218092,Aleksandra,Kecman,BIH
218093,Tamara,Vrhovac,BIH
218094,Valentina,Kecman,SRB
218095,Laura,Pimenta,BRA
218096,Kalita,Saraiva,BRA
218097,Midian,Tulio,BRA
218098,Irina,Slizovskaya,RUS
218099,Denisa,Legac,AUT
218100,Milena,Vujanovic,MNE
218101,Rebeca,Aguilar Dominguez,ESP
218102,Eva,Castiglioni,ESP
218103,Thais,Castiglioni,ESP
218104,Xixi,Feng,CHN
218105,Honoka,Kawauchi,JPN
218106,Nanami,Masuoka,JPN
218107,Lana,Rostiashvili,GEO
218108,Sinead,Disaya,AUS
218109,Stella,Crick,AUS
218110,Tarlina,Tipungwuti,AUS
218111,Alanna,Wolff,USA
218112,Guadalupe,Delgado,BOL
218113,Margalita,Tchitchashvili,GEO
218114,Isabel,Bischof,SUI
218115,Ivanka,Mocic,CRO
218116,Ilijana,Ivic,CRO
218117,Matea,Zemunik,CRO
218118,Milena,Vitez,CRO
218119,Elisa,Idini,ITA
218120,Roberta Maria,Naicu,ROU
218121,Kenia,Vasallo Soto,ESP
218122,Ana Maria,Gonzalez Leon,ESP
218123,Amanda,Carrillo Galera,ESP
218124,Siobhan,Finicane,USA
218125,Anna,Segarra Rius,ESP
218126,Michele,Grimm,SUI
218127,Giulia,Porcu,ITA
218128,Kayla Symone,Price,USA
218129,Yuka,Hayashi,JPN
218130,Aissa,Muamba,CAN
218131,Chantal,Martinez Blanco,PUR
218132,Tatiana,Feliciano Granda,PUR
218133,Ekaterina,Donetskova,RUS
218134,Anastasia,Goncharova,RUS
218135,Viktoryia,Viaklenka,BLR
218136,Karina,Silkina,BLR
218137,Amy,Hoburn,GBR
218138,Sofia,Holmberg,SWE
218139,Margie,Milliken,USA
218140,Shellita,Haughton,JAM
218141,Bilyana,Savova,BUL
218142,Stefani,Andreeva,BUL
218143,Laura,Torres,COL
218144,Yuliya,Brotgal,KAZ
218145,Jamie,Buterbaugh,USA
218146,Adria,Raines,USA
218147,Ines,Arfaoui,FRA
218148,Oriana,Nowicki,AUS
218149,Steffy,Canals Baker,ESP
218150,Anabel,Carbo Estruch,ESP
218151,Inna,Bondarenko,UKR
218152,Fernanda Luvizotto Do,Amaral,BRA
218153,Lynn,Chi,USA
218154,Kaja,Podobnik,SLO
218155,Olivia,Ponchet,FRA
218156,Olivera,Tadijin,SRB
218157,Anne Kathrin,Hierl,GER
218158,Laura,Holterbosch,GER
218159,Maite,Cano,ESP
218160,Julia,Teufel,GER
218161,Annika,Schneider,GER
218162,Mari,Mahoni,EST
218163,Caroline,Cordat Auclair,FRA
218164,Linda,Zahlavova,CZE
218165,Elisa Mai,Koonik,EST
218166,Breanna,Tilly,AUS
218167,Saravinder,Pannu,NZL
218168,Alice,Wenner,SWE
218169,Nadege,Jorda,USA
218170,Leona,Masuoka,JPN
218171,Agathe,Macarez,FRA
218172,Martina,Gaemperle,SUI
218173,Lauren,Burich,USA
218174,Paula Alejandra,Saenz,CRC
218175,Barbara,Capellari Abou Haikal,BRA
218176,Tiffany,Welcher,USA
218177,Stefanie,Mikesz,GER
218178,Andrea,Rodriguez Company,ESP
218179,Anne,Carmans,BEL
218180,Sarah,Summerfield,USA
218181,Isadora,Vieira,BRA
218182,Anastasia,Pogorelskaya,RUS
218183,Steffany,Bermudez,VEN
218184,Yennifer,Delgado,VEN
218185,Eugenia,Sanchez,VEN
218186,Natalia,Piszczkiewicz,POL
218187,Madina,Yekubjanova,UZB
218188,Sarvinoz,Sharipova,UZB
218189,Julia,Tozzi,BRA
218190,Sharon,Biondi,VEN
218191,Leonela,Gonzalez,VEN
218192,Victoria,Bensimon,USA
218193,Natalia,Janowicz,USA
218194,Lisa,Canova,SUI
218195,Hannah,Mueller,GER
218196,Theresa,Piontek,GER
218197,Aleyna,Buyun,TUR
218198,Buse,Cehreli,TUR
218199,Maria Paula,Coyos,ARG
218200,Eliana Sol,Gonzalez,ARG
218201,Dora,Pavlinic,CRO
218202,Valeria,Danilova,RUS
218203,Nicol,Padilla,PER
218204,Paloma,Villalba,SUI
218205,Romina Soledad,Sanio Juarez,ARG
218206,Martina,Zerbola,ARG
218207,Cynthia Alejandra,Lopez,ARG
218208,Mouna Naila,Azzouni,ALG
218209,Saori,Enmoto,JPN
218210,Shizuka,Hisamitsu,JPN
218211,Alexandra,Aiello,USA
218212,Salma,Chouhib,MAR
218213,Ghita,Idrissi Kaitouni,MAR
218214,Montana,Moore,USA
218215,Samantha Rose,Droop,USA
218216,Inga,Audrina,LAT
218217,Aleksandra,Emelianova,RUS
218218,Claudia,Cirillo,ITA
218219,Camilla,Littlewood,ITA
218220,Disha,Dang,IND
218221,Preeti,Gokhale,IND
218222,Ege,Kurtoglu,TUR
218223,Gisele,Dufour,ARG
218224,Macarena,Acuna,ARG
218225,Paulina,Rustecka,POL
218226,Angela,Kulikov,USA
218227,Isabella,Calves,BRA
218228,Kim,Borg,NED
218229,Marlou,Kluiving,NED
218230,Haruka,Sasaki,JPN
218231,Samantha,Asch,USA
218232,Elizabeth,Adams,USA
218233,Sarah,Candeloro,USA
218234,Amanda,Schneider,SUI
218235,Lizanne,Jinkertz,GER
218236,Antonia,Conze,GER
218237,Eliza Maria,Dan,ROU
218238,Kseniia,Berestetskaya,UKR
218239,Nozomi,Matsuda,JPN
218240,Tomoko,Hagita,JPN
218241,Kaori,Yamazaki,JPN
218242,Jessica,Omeara,AUS
218243,Gabriela,Srodowski,USA
218244,Tina,Miller,USA
218245,Giovana,Da Costa Rodrigues Alves,BRA
218246,Masa,Antonijevic,SRB
218247,Emilija,Kokanovic,SRB
218248,Lara,Souza Soares,BRA
218249,Veronica,Verzoletto,ITA
218250,Bianca,Monaco,ITA
218251,Janina,Peters,GER
218252,Crystel,Mulder,NED
218253,Alexandra,Clark,GBR
218254,Tijana,Filipovic,SRB
218255,Edmee,Morin Kougoucheff,FRA
218256,Lea,Godallier,FRA
218257,Emma,Buczko,HUN
218258,Mia,Lancaster,USA
218259,Barbora,Trestikova,CZE
218260,Stephanie,Fox,USA
218261,Kennan,Johnson,USA
218262,Carmen,Schauer,AUT
218263,Arlinda,Herforth,GER
218264,Franziska,Lautenschlager,GER
218265,Annika,Hepp,GER
218266,Zeynep,Ates,TUR
218267,Madison,Craft,USA
218268,Whitney,Ritchie,USA
218269,Sarah,Vargas,USA
218270,Barbara,Rico Godino,ESP
218271,Alexandra,Hietaniemi,FIN
218272,Dorota,Markowska,POL
218273,Milica,Zivanovic,CAN
218274,Alexandra,Petrzalkova,SVK
218275,Sabina,Calancea,ROU
218276,Camille,Descamps,BEL
218277,Sarah,Hellstern,GER
218278,Paula,Smetak,GER
218279,Kathrin,Spendier,AUT
218280,Adelina Georgiana,Lipan,ROU
218281,Kristina,Evtushenko,RUS
218282,Jelena,Popovic,SRB
218283,Vanja,Babunski,SRB
218284,Aniek,Van Rossum,NED
218285,Femke,Van Diemen,NED
218286,Kimberley,Van Rijn,NED
218287,Tara,Vasovic,CAN
218288,Mila,Majtan,SRB
218289,Verginie,Tchakarova,BUL
218290,Maria Victoria,Valle Zimmernann,BRA
218291,Victoria,Giannaccini,BRA
218292,Maria,Uvarova,RUS
218293,Justyna,Pajak,POL
218294,Antonia,Sakic,CRO
218295,Maria Juliana,Alzate,COL
218296,Catalina,Diaz,COL
218297,Laura,Sanchez,COL
218298,Natasa,Brnovic,MNE
218299,Natia,Tsiklauri,RUS
218300,Sejla,Duzel,BIH
218301,Brooke,Lashway,USA
218302,Stefany,Ferigatto,BRA
218303,Bianca,Ravinis Lombardi,BRA
218304,Naa Shika,Adu,GHA
218305,Mana,Furuhashi,JPN
218306,Nozomi,Kawai,JPN
218307,Yasmine,Xantos,AUS
218308,Jessie Lynn,Paul,USA
218309,Katherine,White,GBR
218310,Brittany,Brewster,USA
218311,Defne,Ozerden,TUR
218312,Hanna,Victorsson,SWE
218313,Carolina,Likhatcheva,POR
218314,Fabiana,Araya,CHI
218315,Tatiana,Feygina,RUS
218316,Joanna,Jurca,AUS
218317,Brigitte,Beck,AUS
218318,Minja,Gligic,SRB
218319,Michelle,Yang,CAN
218320,Erika,Yakhimovich,RUS
218321,Mariella,Blackwell,GBR
218322,Alisha,Haas,GER
218323,Aodhnait,Lombard,IRL
218324,Aggeliki,Prezani,GRE
218325,Dakota,Norton,GBR
218326,Anamarija,Zokic,CRO
218327,Camila,Pacheco,VEN
218328,Arina,Kuznetsova,RUS
218329,Jone,Kruger,RSA
218330,Andrina,Laegerler,GER
218331,Lara,Conrad,GER
218332,Giulia,Cesari,ITA
218333,Chiara,Gatto,ITA
218334,Letizia,Lardani,ITA
218335,Valentina,Caronti,ITA
218336,Valentina,Salani,ITA
218337,Luboslava,Hiresova,SVK
218338,Alexandra Alina,Petcu,ROU
218339,Lies,Budiharto,BEL
218340,Kylie,Moore,USA
218341,Erin,Jobe,USA
218342,Lindsay,Martin,USA
218343,Hikari,Matsuo,JPN
218344,Ena,Shimomura,JPN
218345,Carla,Barciela Rodriguez,ESP
218346,Isabel,Barciela Rodriguez,ESP
218347,Katherine,Frame,CAN
218348,Jessica,Johnson Guyaux,USA
218349,Tomo,Akutsu,JPN
218350,Larissa,Wuehrl,GER
218351,Catrin,Deck,GER
218352,Nora,Veiga Gil,ESP
218353,Bianca,Schulz,GER
218354,Paulina,Ojeda,CHI
218355,Jasmin,Jessenk,AUT
218356,Yuliya,Kulbitskaya,USA
218357,Julia,Osmolets,MDA
218358,Maia,Semerdjieva,BUL
218359,Handra Anabela,Mangulea,ROU
218360,Yoshi,Nagano,JPN
218361,Yuka,Yamaguchi,JPN
218362,Eri,Mikami,JPN
218363,Yuri,Nagano,JPN
218364,Aiko,Yamada,JPN
218365,Wakana,Ichikawa,JPN
218366,Erina,Nomiya,JPN
218367,Kathryn,Bentley,USA
218368,Andreea,Nitescu,ROU
218369,Ancuta,Gadalean,ROU
218370,Ana Maria,Gherman,ROU
218371,Elizabeth,Walker,AUS
218372,Mariam,Mikuchadze,GEO
218373,Ekaterina,Pogrebniak,RUS
218374,Tamar,Milevskaya,GEO
218375,Daniela,Lovera,VEN
218376,Yuvanna,Montalvo,VEN
218377,Veronika,Levchenko,UKR
218378,Maria,Prishlyak,UKR
218379,Celine,Rolly,BEL
218380,Malin,Sjoqvist,SWE
218381,Ia,Appelberg,SWE
218382,Sonya,Haggstrom,SWE
218383,Erina,Akizu,JPN
218384,Maria Antonia,Vives Barquiel,ESP
218385,Audrey,Cocuaud,FRA
218386,Matilde,Herrera Govantes,ESP
218387,Natsuko,Kurita,JPN
218388,Kaoru,Yagi,JPN
218389,Emily,Zanussi,ITA
218390,Wen Tzu,Lai,TPE
218391,Chieh Ju,Wang,TPE
218392,Manami,Fukada,JPN
218393,Maria,Hoyos,COL
218394,Sophia,Marks,GBR
218395,Elne,Barnard,RSA
218396,Kelly,Holtzhausen,RSA
218397,Avril,Martinez,MEX
218398,Loriane,Favoretto,BRA
218399,Juliana,Umeki,BRA
218400,Lyndsey,Molony,USA
218401,Cassia,Sigle,BRA
218402,Gabriela,Barreto,BRA
218403,Anne,Redfern,BRA
218404,Narisa,Luanporn,THA
218405,Pamela,Russo,ARG
218406,Kamalpreet,Bhullar,IND
218407,Farah,Mahmood,IND
218408,Saskia,Adomat,GER
218409,Julie,Merle,FRA
218410,Tiana,Lum Tucker,USA
218411,Keri,Robison,USA
218412,Paola,Capella,ITA
218413,Tammy,Kevey,NZL
218414,Megumi,Sugimura,JPN
218415,Jenna,Rayner,AUS
218416,Kim,Roberts,GBR
218417,Sara,Catarain Ruiz,ESP
218418,Carmen Maria,Ortiz Law,ESP
218419,Victoria,Sharpley,GBR
218420,Asmaa,Salah Hassan,EGY
218421,Elena,Oslyakova,RUS
218422,Sandra,Liebl,AUT
218423,Klio,Manolopoulou,GRE
218424,Xenia,Tsilimigra,GRE
218425,Misato,Fujita,JPN
218426,Carlota,Calve Munoz,ESP
218427,Fabiola,Alvarez Carbajo,ESP
218428,Nastja,Recnik,SLO
218429,Vana,Sutalo,CRO
218430,Anna,Radova,UKR
218431,Violetta,Bagrova,RUS
218432,Alina,Gershman,ISR
218433,Shiran,Ben Nun,ISR
218434,Marion,Fleury,FRA
218435,Barbara,Lormeau,FRA
218436,Natalie,Kolganova,UKR
218437,Dan Ni,Jiang,CHN
218438,Hedvig,Lofdahl,SWE
218439,Megumi,Matsuyama,JPN
218440,Haruna,Shimizu,JPN
218441,Eva,Teruel Jover,ESP
218442,Sophie,Wilkinson,GBR
218443,Helen,Lawson,GBR
218444,Emma,Smith,GBR
218445,Christina,Birtchnell,GBR
218446,Anna,Sharp,GBR
218447,Martina,Somoano,SVK
218448,Martina,Granatelli,ITA
218449,Serena,Strano,ITA
218450,Daniela,Ciganikova,SVK
218451,Raquel,Contreras,MEX
218452,Karin,Lundmark,SWE
218453,Ruchita,Shetty,IND
218454,Joanna,Zajac,GBR
218455,Lucie,Kabacova,CZE
218456,Karin,Vodickova,CZE
218457,Linda,Hricistova,CZE
218458,Hitomi,Sugata,JPN
218459,Miki,Mori,JPN
218460,Yuka,Inoue,JPN
218461,Miho,Tanaka,JPN
218462,Kasumi,Hattori,JPN
218463,Manami,Hirata,JPN
218464,Gabriela,Necea,ROU
218465,Ileana Camelia,Necea,ROU
218466,Monika,Drabkova,CZE
218467,Joana,Roda,POR
218468,Ines,Santos,POR
218469,Monica,Tomas Lopes,POR
218470,Sarah,Lancaster,USA
218471,Alyssa,Rodriguez,USA
218472,Amelia,Lincaru,ROU
218473,Madalina,Florea,ROU
218474,Sandy,Lukowski,CAN
218475,Rachel,Wilhelm,USA
218476,Emi,Hirayama,JPN
218477,Ikumi,Akasaka,JPN
218478,Kyung Mi,Park,KOR
218479,Sung Hee,Shin,KOR
218480,Andreea,Horobeanu,ROU
218481,Victoria,Abbassi,SWE
218482,Jessica,Zok,CAN
218483,Angelina,Colquitt,USA
218484,Amy,Goldfarb,USA
218485,Neena,Sharma,IND
218486,Audrey,Van Wolde,NED
218487,Victoria,Zotter,AUT
218488,Maria,Shalaeva,RUS
218489,Bernadette,Bayani,USA
218490,Tarrin,Dougery,USA
218491,Isabel,Casso,MEX
218492,Sabrina,Lopes,BRA
218493,Tamara,Madjeric,CRO
218494,Ivana,Tomaic,CRO
218495,Laura,Fisher,GBR
218496,Anna Lena,Hansen,GER
218497,Julia,Sloboda,GER
218498,Laia,Gonzalez Garrido,ESP
218499,Bertille,Van Marque,FRA
218500,Jennifer,Thorpe,FRA
218501,Daria,Novosad,RUS
218502,Elizabeth,Akutsiya,RUS
218503,Chiari,Aragaki,JPN
218504,Tomoko,Nagahisa,JPN
218505,Severine,Dhondt,BEL
218506,Ioana,Paun,ROU
218507,Sandra Mirela,Rus,ROU
218508,Catalina,Vigener,GER
218509,Jutta,Bornefeld,GER
218510,Christine,Iandolo,USA
218511,Christian,Tara,USA
218512,Emily,Foster,USA
218513,Uta,Grabinger,GER
218514,Ioana,Ignat,ROU
218515,Olivia,Mislov,AUS
218516,Antonia,Nugent,GBR
218517,Lara,Kamnik,SLO
218518,Tina,Potisk,SLO
218519,Esther,Scheirlynck,BEL
218520,Jennifer,Furnari,BEL
218521,Julie,Jacobs,BEL
218522,Mahault,De Claviere,SUI
218523,Dragica,Stanojlovic,SUI
218524,Ruxandra Floriana,Tudosoiu,ROU
218525,Andra Edith,Marinescu,ROU
218526,Anna,Boixader Martinez,ESP
218527,Junko,Yamada,JPN
218528,Miki,Chinen,JPN
218529,Gabriela,Robledo Loza,ARG
218530,Adriana,Jaskova,SVK
218531,Katarina,Vranic,SCG
218532,Aniko,Kiss,HUN
218533,Michela,Sala,ITA
218534,Erica,Tedoldi,ITA
218535,Polina,Dzyuba,RUS
218536,Aleksandra,Krupina,RUS
218537,Jessica,Aguilera,BOL
218538,Maria Agustina,Reyes Molina,BOL
218539,Iva,Buljubasic,CRO
218540,Juliana,Moscoso,ECU
218541,Natalia,Gonzalez Martinez,ECU
218542,Anna Maria,Doan,RSA
218543,Kelly,Story,USA
218544,Mariela,Castro,MEX
218545,Suzanne,Jones,FRA
218546,Tsitsi,Masviba,ZIM
218547,Alexia,Malbran,ARG
218548,Verena,Santos,BRA
218549,Nathalia,Rodrigues,BRA
218550,Apurvika,Shukla,IND
218551,Wiveca,Swarting,SWE
218552,Laura,Cuddon Large,GBR
218553,Sarah,Jones,GBR
218554,Francesca,Dubras,GBR
218555,Rebecca,Edwards,GBR
218556,Elena,Caldes Marques,ESP
218557,Hiroko,Ishizaki,JPN
218558,Courtney,Byron,USA
218559,Olivia,Vrettas,CZE
218560,Caroline,Marret,FRA
218561,Zeynep Aysu,Yavuz,TUR
218562,Yui,Takeshima,JPN
218563,Megumi,Takahashi,JPN
218564,Juri,Komatsu,JPN
218565,Chihiro,Tan,JPN
218566,Yuna,Kikawa,JPN
218567,Ryo,Takahashi,JPN
218568,Marta,Plumitallo,ITA
218569,Maria Cristina,Selis,ITA
218570,Bianca,Itner,GER
218571,Laura,Claus,GER
218572,Yael,Anays,ISR
218573,Iva,Roj,SLO
218574,Katarina,Krpan,CRO
218575,Zaida,Abreu,CUB
218576,Surama,Gotera,CUB
218577,Niroshita,Madanala,IND
218578,Taylor,Lindsey,USA
218579,Carolin,Habich,GER
218580,Aleksandra,Madzik,POL
218581,Charlotte,Laevens,FRA
218582,Sargam,Gupta,IND
218583,Ritwika,Sen,IND
218584,Sankriti,Sinha,IND
218585,Federica,Limone,ITA
218586,Hannah,Fick,NZL
218587,Alexandra,Derungs,SUI
218588,Petra,Babakova,SVK
218589,Carissa,Aboubakare,USA
218590,Claudina,Covarrubias,MEX
218591,Lizette,Carrillo Morales,MEX
218592,Carolyn,Monson,CAN
218593,Lavinia,Timme,GER
218594,Valeria,Filiaeva,BLR
218595,Veronika,Maksimchyk,BLR
218596,Ekaterina,Lukomskaya,BLR
218597,Daria,Yakauleva,BLR
218598,Sindy,Lochon,FRA
218599,Marta,Salgueiro Freixenet,ESP
218600,Heather,Shelby,USA
218601,Mariya,Tverdikova,UZB
218602,Salma,El Semary,EGY
218603,Rana,Ramez,EGY
218604,Lam Anh,Tran,VIE
218605,Katarina,Lerga,CRO
218606,Mathilda,Engstrom,SWE
218607,Ena,Brankovic,BIH
218608,Eun Jung,Yang,KOR
218609,Julia,Sagan,UKR
218610,Alanna,Rodgers,BAH
218611,Talula,Guralnek,AUS
218612,Danila,Imbriani,ITA
218613,Radka,Jarosova,CZE
218614,Georgiana,Smyser,USA
218615,Artijeta,Goxhuli,GBR
218616,Katerina,Sidorovich,BLR
218617,Eve,Castaing,FRA
218618,Elisaveta,Pironkova,BUL
218619,Michelle,Green,USA
218620,Brintney,Larson,USA
218621,Chisako,Sugiyama,USA
218622,Marine,Petit,FRA
218623,Anna,Sidorovitch,RUS
218624,Teresa,Araujo,POR
218625,Dania Bianca,Payer,ROU
218626,Eva Maria,Altenburger,AUT
218627,Laura,Rodriguez Navas,ESP
218628,Marta,De Pablo Bota,ESP
218629,Paula,Hors Comadira,ESP
218630,Lindsay,Rawling,GBR
218631,Neda,Katalina,NED
218632,Asami,Satozaki,JPN
218633,Yoshimi,Tanaka,JPN
218634,Francesca,Recalcati,ITA
218635,Sonia,Klamczynska,POL
218636,Agnieszka,Zak,POL
218637,Elzbieta,Kowalczyk,POL
218638,Patrycja,Chackiewicz,POL
218639,Eliza Adriana,Matache,ROU
218640,Kristen,Rafael,USA
218641,Jessica,Alexander,USA
218642,Tatiana,Grechukhina,RUS
218643,Tuvana,Denizci,TUR
218644,Pauline,Ribot,FRA
218645,Simona,Pascau,ROU
218646,Daniela,Carp,MDA
218647,Elena,Andrei,ROU
218648,Jung Ha,Lee,KOR
218649,Bo Ram,Kim,KOR
218650,Da Hye,Jeong,KOR
218651,Maria,Barbed Isusi,ESP
218652,Susie,Scott,USA
218653,Ashley,Sims,USA
218654,Megan,Toole,USA
218655,Regina Marica,Matyak,HUN
218656,Emese,Kardhordo,HUN
218657,Sushrutha,Reddy Chintala,IND
218658,Priyanka,Tohan,IND
218659,Karina,Ahuja,IND
218660,Rohini,Das,IND
218661,Florencia,Camperchioli,ARG
218662,Larraine,Saavedra,USA
218663,Guadalupe,Ubeda,ARG
218664,Sofia,Pacifico,ARG
218665,Andrea,Lopez Seco,ESP
218666,Lidia,Llanos De La Fuente,ESP
218667,Begona,Garcia Soto,ESP
218668,Sara,Perez Gonzalez,ESP
218669,Yuri,Fujii,JPN
218670,Anastasia,Balyuk,RUS
218671,Margaryta,Pashket,UKR
218672,Jennifer,Betancourt Hurtado,VEN
218673,Josselin,Lattanzio,VEN
218674,Jitka,Gavdunova,CZE
218675,Elison,Amadio,ITA
218676,Nancy,Cazares,ECU
218677,Carolina,Viteri,ECU
218678,Kanaka,Tsujimura,JPN
218679,Courtney,Gulihur,USA
218680,Marieke,De Jong,NED
218681,Carolina,Castro,COL
218682,Daniela,Gonzalez Martinez,ECU
218683,Simone,Wienbeck,GER
218684,Franci,Betancourt,VEN
218685,Daniela,Suarez,VEN
218686,Laura,Morales,VEN
218687,Kathrin,Weinwurm,AUT
218688,Beatrix,Csordas,HUN
218689,Aleksandra,Vukadinovic,SCG
218690,Sarah,Braun,GER
218691,Kara,Knight,AUS
218692,Tiffany,Tucker,USA
218693,Olga,Elkin,USA
218694,Coral,Morales,CHI
